Episodes : 500, Max Timesteps : 1500, Evaluation Interval: 50. Evaluation Epsiodes : 15
weights for rewards -- w1 : 0.2, w2 : 0.5, w3 : 0.05, w4 : 0.01, w5 : 0.01, w6 : 0.01
Actor Network -- Dimension of each Layer -- Layer 1 :256, Layer 2 : 128, Layer 3 : 128, Layer 4 : 64, Output Layer : 7
Epsiode : 110, Reward : -310.06, epsiode Length : 1500, Actor Loss : 5.88, Critic Loss : 12.36
Epsiode : 111, Reward : -310.69, epsiode Length : 1500, Actor Loss : 5.13, Critic Loss : 10.68
Epsiode : 112, Reward : -315.86, epsiode Length : 1500, Actor Loss : 6.99, Critic Loss : 10.05
Epsiode : 113, Reward : -315.01, epsiode Length : 1500, Actor Loss : 5.30, Critic Loss : 11.23
Epsiode : 114, Reward : -317.16, epsiode Length : 1500, Actor Loss : 2.96, Critic Loss : 4.34
Epsiode : 115, Reward : -307.74, epsiode Length : 1500, Actor Loss : 11.43, Critic Loss : 9.86
Epsiode : 116, Reward : -313.24, epsiode Length : 1500, Actor Loss : 4.52, Critic Loss : 10.79
Epsiode : 117, Reward : -306.60, epsiode Length : 1500, Actor Loss : 5.91, Critic Loss : 15.75
Epsiode : 118, Reward : -310.78, epsiode Length : 1500, Actor Loss : 7.90, Critic Loss : 10.81
Epsiode : 119, Reward : -317.00, epsiode Length : 1500, Actor Loss : 23.19, Critic Loss : 9.08
Epsiode : 120, Reward : -310.79, epsiode Length : 1500, Actor Loss : 6.38, Critic Loss : 12.33
Epsiode : 121, Reward : -319.53, epsiode Length : 1500, Actor Loss : 15.54, Critic Loss : 9.52
Epsiode : 122, Reward : -306.35, epsiode Length : 1500, Actor Loss : 15.42, Critic Loss : 12.43
Epsiode : 123, Reward : -317.25, epsiode Length : 1500, Actor Loss : 5.83, Critic Loss : 8.12
Epsiode : 124, Reward : -310.48, epsiode Length : 1500, Actor Loss : 101.76, Critic Loss : 13.46
Epsiode : 125, Reward : -309.06, epsiode Length : 1500, Actor Loss : 4.00, Critic Loss : 7.98
Epsiode : 126, Reward : -318.16, epsiode Length : 1500, Actor Loss : 7.92, Critic Loss : 7.55
Epsiode : 127, Reward : -309.87, epsiode Length : 1500, Actor Loss : 24.16, Critic Loss : 11.92
Epsiode : 128, Reward : -324.40, epsiode Length : 1500, Actor Loss : 3.41, Critic Loss : 6.72
Epsiode : 129, Reward : -308.52, epsiode Length : 1500, Actor Loss : 4.72, Critic Loss : 9.76
Epsiode : 130, Reward : -310.12, epsiode Length : 1500, Actor Loss : 12.76, Critic Loss : 11.00
Epsiode : 131, Reward : -306.80, epsiode Length : 1500, Actor Loss : 15.08, Critic Loss : 13.29
Epsiode : 132, Reward : -306.72, epsiode Length : 1500, Actor Loss : 9.40, Critic Loss : 11.09
Epsiode : 133, Reward : -313.90, epsiode Length : 1500, Actor Loss : 9.06, Critic Loss : 11.54
Epsiode : 134, Reward : -310.38, epsiode Length : 1500, Actor Loss : 7.65, Critic Loss : 7.36
Epsiode : 135, Reward : -302.30, epsiode Length : 1500, Actor Loss : 4.05, Critic Loss : 9.97
Epsiode : 136, Reward : -318.54, epsiode Length : 1500, Actor Loss : 17.34, Critic Loss : 15.48
Epsiode : 137, Reward : -306.90, epsiode Length : 1500, Actor Loss : 4.50, Critic Loss : 14.19
Epsiode : 138, Reward : -307.86, epsiode Length : 1500, Actor Loss : 4.18, Critic Loss : 7.18
Epsiode : 139, Reward : -318.64, epsiode Length : 1500, Actor Loss : 129.72, Critic Loss : 8.60
Epsiode : 140, Reward : -306.89, epsiode Length : 1500, Actor Loss : 1.80, Critic Loss : 5.37
Epsiode : 141, Reward : -300.64, epsiode Length : 1500, Actor Loss : 17.25, Critic Loss : 13.60
Epsiode : 142, Reward : -312.46, epsiode Length : 1500, Actor Loss : 7.51, Critic Loss : 11.06
Epsiode : 143, Reward : -307.40, epsiode Length : 1500, Actor Loss : 15.13, Critic Loss : 9.11
Epsiode : 144, Reward : -317.86, epsiode Length : 1500, Actor Loss : 5.79, Critic Loss : 14.95
Epsiode : 145, Reward : -314.33, epsiode Length : 1500, Actor Loss : 3.07, Critic Loss : 9.58
Epsiode : 146, Reward : -315.27, epsiode Length : 1500, Actor Loss : 3.54, Critic Loss : 8.58
Epsiode : 147, Reward : -319.43, epsiode Length : 1500, Actor Loss : 6.99, Critic Loss : 8.86
Epsiode : 148, Reward : -309.85, epsiode Length : 1500, Actor Loss : 7.45, Critic Loss : 9.34
Epsiode : 149, Reward : -316.38, epsiode Length : 1500, Actor Loss : 14.50, Critic Loss : 4.66
Evaluation after 150 episodes: Mean reward: -313.15 ± 7.37, Mean length: 1500.00
Epsiode : 150, Reward : -306.04, epsiode Length : 1500, Actor Loss : 5.02, Critic Loss : 17.73
Epsiode : 151, Reward : -318.27, epsiode Length : 1500, Actor Loss : 4.86, Critic Loss : 7.37
Epsiode : 152, Reward : -306.54, epsiode Length : 1500, Actor Loss : 11.58, Critic Loss : 6.55
Epsiode : 153, Reward : -301.97, epsiode Length : 1500, Actor Loss : 4.69, Critic Loss : 8.97
Epsiode : 154, Reward : -302.75, epsiode Length : 1500, Actor Loss : 12.68, Critic Loss : 12.36
Epsiode : 155, Reward : -318.33, epsiode Length : 1500, Actor Loss : 6.02, Critic Loss : 11.51
Epsiode : 156, Reward : -303.91, epsiode Length : 1500, Actor Loss : 279.35, Critic Loss : 11.93
Epsiode : 157, Reward : -322.27, epsiode Length : 1500, Actor Loss : 5.70, Critic Loss : 7.44
Epsiode : 158, Reward : -320.54, epsiode Length : 1500, Actor Loss : 16.73, Critic Loss : 10.95
Epsiode : 159, Reward : -319.67, epsiode Length : 1500, Actor Loss : 8.53, Critic Loss : 12.42
Epsiode : 160, Reward : -307.46, epsiode Length : 1500, Actor Loss : 9.60, Critic Loss : 11.74
Epsiode : 161, Reward : -304.68, epsiode Length : 1500, Actor Loss : 4.90, Critic Loss : 10.54
Epsiode : 162, Reward : -306.00, epsiode Length : 1500, Actor Loss : 5.65, Critic Loss : 6.61
Epsiode : 163, Reward : -320.21, epsiode Length : 1500, Actor Loss : 5.13, Critic Loss : 15.55
Epsiode : 164, Reward : -321.39, epsiode Length : 1500, Actor Loss : 2.13, Critic Loss : 6.27
Epsiode : 165, Reward : -303.26, epsiode Length : 1500, Actor Loss : 4.11, Critic Loss : 12.58
Epsiode : 166, Reward : -315.51, epsiode Length : 1500, Actor Loss : 6.21, Critic Loss : 10.82
Epsiode : 167, Reward : -317.47, epsiode Length : 1500, Actor Loss : 8.97, Critic Loss : 4.82
Epsiode : 168, Reward : -300.13, epsiode Length : 1500, Actor Loss : 11.13, Critic Loss : 13.69
Epsiode : 169, Reward : -308.68, epsiode Length : 1500, Actor Loss : 2.21, Critic Loss : 7.78
Epsiode : 170, Reward : -304.58, epsiode Length : 1500, Actor Loss : 13.92, Critic Loss : 7.06
Epsiode : 171, Reward : -320.61, epsiode Length : 1500, Actor Loss : 28.69, Critic Loss : 7.25
Epsiode : 172, Reward : -320.12, epsiode Length : 1500, Actor Loss : 1813.70, Critic Loss : 10.97
Epsiode : 173, Reward : -312.77, epsiode Length : 1500, Actor Loss : 5.50, Critic Loss : 8.61
Epsiode : 174, Reward : -312.75, epsiode Length : 1500, Actor Loss : 2.66, Critic Loss : 9.33
Epsiode : 175, Reward : -317.80, epsiode Length : 1500, Actor Loss : 5.04, Critic Loss : 12.72
Epsiode : 176, Reward : -301.17, epsiode Length : 1500, Actor Loss : 3.90, Critic Loss : 7.58
Epsiode : 177, Reward : -312.69, epsiode Length : 1500, Actor Loss : 7.69, Critic Loss : 15.00
Epsiode : 178, Reward : -310.49, epsiode Length : 1500, Actor Loss : 7.06, Critic Loss : 9.57
Epsiode : 179, Reward : -307.30, epsiode Length : 1500, Actor Loss : 5.64, Critic Loss : 13.17
Epsiode : 180, Reward : -310.06, epsiode Length : 1500, Actor Loss : 4.21, Critic Loss : 12.78
Epsiode : 181, Reward : -303.42, epsiode Length : 1500, Actor Loss : 3.60, Critic Loss : 7.61
Epsiode : 182, Reward : -318.04, epsiode Length : 1500, Actor Loss : 3.48, Critic Loss : 9.54
Epsiode : 183, Reward : -312.56, epsiode Length : 1500, Actor Loss : 98.50, Critic Loss : 10.84
Epsiode : 184, Reward : -319.61, epsiode Length : 1500, Actor Loss : 2.65, Critic Loss : 7.53
Epsiode : 185, Reward : -304.76, epsiode Length : 1500, Actor Loss : 5.81, Critic Loss : 14.99
Epsiode : 186, Reward : -308.70, epsiode Length : 1500, Actor Loss : 25.31, Critic Loss : 6.06
Epsiode : 187, Reward : -314.43, epsiode Length : 1500, Actor Loss : 13.27, Critic Loss : 10.29
Epsiode : 188, Reward : -315.81, epsiode Length : 1500, Actor Loss : 45.93, Critic Loss : 11.21
Epsiode : 189, Reward : -322.87, epsiode Length : 1500, Actor Loss : 7.78, Critic Loss : 6.64
Epsiode : 190, Reward : -311.47, epsiode Length : 1500, Actor Loss : 5.43, Critic Loss : 7.65
Epsiode : 191, Reward : -304.18, epsiode Length : 1500, Actor Loss : 4.78, Critic Loss : 12.16
